image,label
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch42/image_4.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch42/image4.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch3/image_9.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch3/image9.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch12/image_7.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch12/image7.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch86/image_4.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch86/image4.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch43/image_4.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch43/image4.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch51/image_9.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch51/image9.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch86/image_6.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch86/image6.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch77/image_6.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch77/image6.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch69/image_6.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch69/image6.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch27/image_4.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch27/image4.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch8/image_8.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch8/image8.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch78/image_7.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch78/image7.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch55/image_3.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch55/image3.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch86/image_8.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch86/image8.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch76/image_1.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch76/image1.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch61/image_9.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch61/image9.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch86/image_7.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch86/image7.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch24/image_2.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch24/image2.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch66/image_1.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch66/image1.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch23/image_2.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch23/image2.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch64/image_2.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch64/image2.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch85/image_4.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch85/image4.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch7/image_5.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch7/image5.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch2/image_10.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch2/image10.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch3/image_6.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch3/image6.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch67/image_4.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch67/image4.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch19/image_3.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch19/image3.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch48/image_10.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch48/image10.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch47/image_9.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch47/image9.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch62/image_6.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch62/image6.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch2/image_9.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch2/image9.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch14/image_3.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch14/image3.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch23/image_10.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch23/image10.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch46/image_3.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch46/image3.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch84/image_7.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch84/image7.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch28/image_7.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch28/image7.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch77/image_1.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch77/image1.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch78/image_6.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch78/image6.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch1/image_8.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch1/image8.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch74/image_10.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch74/image10.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch12/image_6.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch12/image6.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch50/image_2.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch50/image2.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch32/image_3.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch32/image3.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch37/image_3.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch37/image3.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch69/image_7.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch69/image7.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch61/image_10.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch61/image10.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch66/image_6.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch66/image6.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch67/image_5.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch67/image5.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch33/image_2.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch33/image2.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch65/image_1.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch65/image1.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch36/image_7.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch36/image7.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch47/image_4.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch47/image4.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch23/image_1.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch23/image1.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch72/image_4.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch72/image4.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch8/image_7.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch8/image7.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch6/image_1.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch6/image1.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch53/image_8.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch53/image8.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch22/image_7.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch22/image7.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch22/image_6.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch22/image6.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch67/image_6.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch67/image6.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch83/image_4.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch83/image4.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch69/image_10.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch69/image10.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch40/image_8.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch40/image8.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch51/image_3.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch51/image3.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch39/image_5.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch39/image5.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch26/image_6.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch26/image6.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch20/image_3.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch20/image3.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch86/image_2.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch86/image2.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch64/image_8.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch64/image8.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch22/image_3.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch22/image3.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch85/image_8.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch85/image8.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch27/image_7.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch27/image7.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch64/image_9.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch64/image9.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch34/image_9.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch34/image9.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch36/image_3.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch36/image3.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch46/image_1.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch46/image1.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch20/image_2.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch20/image2.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch26/image_3.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch26/image3.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch28/image_2.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch28/image2.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch49/image_8.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch49/image8.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch31/image_6.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch31/image6.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch47/image_5.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch47/image5.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch83/image_5.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch83/image5.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch20/image_9.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch20/image9.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch67/image_7.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch67/image7.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch46/image_2.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch46/image2.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch80/image_1.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch80/image1.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch70/image_8.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch70/image8.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch81/image_8.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch81/image8.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch29/image_9.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch29/image9.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch68/image_10.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch68/image10.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch82/image_1.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch82/image1.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch7/image_2.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch7/image2.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch82/image_3.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch82/image3.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch66/image_4.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch66/image4.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch76/image_6.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch76/image6.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch70/image_1.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch70/image1.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch44/image_6.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch44/image6.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch87/image_1.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch87/image1.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch55/image_9.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch55/image9.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch33/image_7.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch33/image7.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch75/image_10.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch75/image10.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch5/image_10.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch5/image10.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch54/image_6.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch54/image6.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch2/image_2.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch2/image2.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch30/image_2.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch30/image2.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch79/image_2.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch79/image2.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch64/image_7.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch64/image7.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch70/image_10.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch70/image10.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch43/image_3.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch43/image3.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch87/image_9.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch87/image9.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch30/image_3.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch30/image3.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch72/image_10.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch72/image10.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch70/image_6.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch70/image6.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch38/image_7.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch38/image7.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch68/image_8.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch68/image8.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch47/image_1.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch47/image1.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch80/image_6.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch80/image6.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch41/image_8.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch41/image8.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch32/image_8.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch32/image8.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch66/image_7.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch66/image7.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch67/image_2.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch67/image2.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch35/image_2.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch35/image2.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch43/image_6.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch43/image6.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch44/image_4.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch44/image4.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch3/image_4.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch3/image4.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch85/image_3.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch85/image3.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch74/image_7.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch74/image7.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch52/image_2.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch52/image2.jpg
/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/image/batch40/image_7.jpg,/home/romala/catkin_ws/src/igvc_ros/igvc_perception/lane_unet/Dataset/label/batch40/image7.jpg
